,permno,namedt,nameenddt,shrcd,exchcd,siccd,ncusip,ticker,comnam,shrcls,permco,hexcd,cusip,st_date,end_date,namedum,s_date,e_date
21941,22474,2021-12-23,2023-10-09,11,1,6799,48203N10,JUN,JUNIPER II CORP,A,59005,1,48203N10,2021-12-23,2023-10-09,2.0,2021-12-23,2023-10-09
21942,22475,2021-12-22,2023-11-27,73,4,6726,53656F23,BAD,LISTED FUNDS TRUST,,56315,4,53656F23,2021-12-22,2023-11-27,2.0,2021-12-22,2023-11-27
21943,22476,2021-12-17,2023-08-25,73,4,6726,53656F24,GRZZ,LISTED FUNDS TRUST,,56315,4,53656F24,2021-12-17,2023-08-25,2.0,2021-12-17,2023-08-25
21944,22477,2021-12-02,2023-05-23,73,4,6726,53656F32,AILG,LISTED FUNDS TRUST,,56315,4,53656F32,2021-12-02,2023-05-23,2.0,2021-12-02,2023-05-23
21945,22478,2021-12-02,2023-05-23,73,4,6726,53656F33,AILV,LISTED FUNDS TRUST,,56315,4,53656F33,2021-12-02,2023-05-23,2.0,2021-12-02,2023-05-23
21946,22479,2021-12-08,2023-04-30,73,4,6726,53656F34,MEME,LISTED FUNDS TRUST,,56315,4,53656F13,2021-12-08,2023-12-12,2.0,2021-12-08,2023-12-12
21947,22479,2023-05-01,2023-12-12,73,4,6726,53656F13,MEME,LISTED FUNDS TRUST,,56315,4,53656F13,2021-12-08,2023-12-12,2.0,2021-12-08,2023-12-12
21948,22480,2021-12-13,2023-09-20,11,1,6799,55407R10,MBSC,M3 BRIGADE ACQUISITION III CORP,A,58799,1,55407R10,2021-12-13,2023-09-20,2.0,2021-12-13,2023-09-20
21949,22481,2021-12-21,2023-12-29,73,4,6726,56167N42,VDNI,MANAGED PORTFOLIO SERIES,,55875,4,56167N42,2021-12-21,2023-12-29,2.0,2021-12-21,2023-12-29
21950,22482,2021-12-14,2023-12-29,73,4,6726,66538H22,DEIF,NORTHERN LIGHTS FUND TR IV,,55860,4,66538H22,2021-12-14,2023-12-29,2.0,2021-12-14,2023-12-29
21951,22483,2021-12-17,2023-12-29,73,5,6726,66538R63,FPAG,NORTHERN LIGHTS FUND TR III,,56901,5,66538R63,2021-12-17,2023-12-29,2.0,2021-12-17,2023-12-29
21952,22484,2021-12-16,2023-12-29,44,1,6726,67080R10,NPFD,NUVEEN VAR RATE PREF & INC FUND,,59034,1,67080R10,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
21953,22485,2021-12-08,2023-12-29,73,4,6726,69344A80,PTRB,P G I M ETF TRUST,,56348,4,69344A80,2021-12-08,2023-12-29,2.0,2021-12-08,2023-12-29
21954,22486,2021-12-13,2023-12-29,73,5,6726,74933W62,TMFM,R B B FUND INC,,56320,5,74933W62,2021-12-13,2023-12-29,2.0,2021-12-13,2023-12-29
21955,22487,2021-12-13,2023-12-29,73,5,6726,74933W63,TMFG,R B B FUND INC,,56320,5,74933W63,2021-12-13,2023-12-29,2.0,2021-12-13,2023-12-29
21961,22490,2021-12-31,2023-12-29,73,4,6726,74933W64,TMFE,R B B FUND INC,,56320,4,74933W64,2021-12-31,2023-12-29,2.0,2021-12-31,2023-12-29
21962,22491,2021-12-31,2023-12-29,73,4,6726,74933W65,TMFX,R B B FUND INC,,56320,4,74933W65,2021-12-31,2023-12-29,2.0,2021-12-31,2023-12-29
21963,22492,2021-12-29,2023-12-29,73,4,6726,81752T61,ICAP,SERIES PORTFOLIOS TRUST,,59036,4,81752T61,2021-12-29,2023-12-29,2.0,2021-12-29,2023-12-29
21964,22493,2021-12-14,2023-12-29,73,5,6726,89628W70,DFRA,TRIMTABS ETF TRUST,,55336,5,89628W70,2021-12-14,2023-12-29,2.0,2021-12-14,2023-12-29
21965,22494,2021-12-01,2022-11-21,73,4,6726,92046L38,GCIG,VALUED ADVISERS TRUST,,59039,4,92046L38,2021-12-01,2022-11-21,2.0,2021-12-01,2022-11-21
21966,22495,2021-12-02,2023-12-29,73,4,6726,92189H79,YUMY,VANECK E T F TRUST,,50699,4,92189H79,2021-12-02,2023-12-29,2.0,2021-12-02,2023-12-29
21973,22498,2021-12-09,2023-12-29,73,5,6726,97717Y54,WTAI,WISDOMTREE TRUST,,50852,5,97717Y54,2021-12-09,2023-12-29,2.0,2021-12-09,2023-12-29
21974,22499,2021-12-16,2023-12-29,73,5,6726,97717Y55,GDMN,WISDOMTREE TRUST,,50852,5,97717Y55,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
21975,22500,2021-12-31,2023-02-15,12,1,6799,G0515710,ACDI,ASCENDANT DIGITAL ACQ CORP III,A,59014,1,G0515710,2021-12-31,2023-02-15,2.0,2021-12-31,2023-02-15
21976,22501,2021-12-30,2022-10-31,12,1,6799,G4648210,HTAQ,HUNT COMPANIES ACQ CORP I,A,59016,1,G4648210,2021-12-30,2022-10-31,2.0,2021-12-30,2022-10-31
21977,22502,2021-12-13,2023-09-26,12,1,6799,G4712C10,ICNC,ICONIC SPORTS ACQ CORP,A,58811,1,G4712C10,2021-12-13,2023-09-26,2.0,2021-12-13,2023-09-26
21978,22503,2021-12-09,2022-01-17,12,1,0,G6683N10,NU,NU HOLDINGS LTD,A,59045,1,G6683N10,2021-12-09,2023-12-29,2.0,2021-12-09,2023-12-29
21979,22503,2022-01-18,2023-12-29,12,1,7389,G6683N10,NU,NU HOLDINGS LTD,A,59045,1,G6683N10,2021-12-09,2023-12-29,2.0,2021-12-09,2023-12-29
21980,22504,2021-12-13,2023-12-29,12,1,6799,G6976810,PGSS,PEGASUS DIGI MOBILITY ACQ CORP,A,58813,1,G6976810,2021-12-13,2023-12-29,2.0,2021-12-13,2023-12-29
21981,22505,2021-12-17,2023-12-29,12,1,6799,G7308P10,PHYT,PYROPHYTE ACQUISITION CORP,A,58814,1,G7308P10,2021-12-17,2023-12-29,2.0,2021-12-17,2023-12-29
21982,22506,2021-12-31,2023-12-29,12,1,6799,G7330C10,RCFA,R C F ACQUISITION CORP,A,58913,1,G7330C10,2021-12-31,2023-12-29,2.0,2021-12-31,2023-12-29
21983,22507,2021-12-27,2023-12-29,12,1,6799,G7573M10,RRAC,RIGEL RESOURCE ACQ CORP,A,59019,1,G7573M10,2021-12-27,2023-12-29,2.0,2021-12-27,2023-12-29
21984,22508,2021-12-20,2023-12-29,12,1,6799,G7947110,SEDA,S D C L EDGE ACQUISITION CORP,A,58815,1,G7947110,2021-12-20,2023-12-29,2.0,2021-12-20,2023-12-29
21996,22511,2021-12-27,2023-05-01,12,1,6799,G9059F10,TRAQ,TRINE II ACQUISITION CORP,A,59020,1,G9059F10,2021-12-27,2023-05-01,2.0,2021-12-27,2023-05-01
21997,22512,2021-12-06,2023-12-29,12,1,6799,G9074V10,TRIS,TRISTAR ACQUISITION I CORP,A,58817,1,G9074V10,2021-12-06,2023-12-29,2.0,2021-12-06,2023-12-29
21998,22513,2021-12-13,2023-07-05,12,1,6799,G9461B10,GOGN,GOGREEN INVESTMENTS CORP,A,58818,1,G9461B10,2021-12-13,2023-07-05,2.0,2021-12-13,2023-07-05
21999,22514,2021-12-16,2023-12-29,12,1,3721,G9471C10,EVTL,VERTICAL AEROSPACE LTD,,59049,1,G9471C10,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
22000,22515,2021-12-20,2022-03-27,12,1,6799,N3057710,ZGN,ERMENEGILDO ZEGNA N V,,59050,1,N3057710,2021-12-20,2023-12-29,2.0,2021-12-20,2023-12-29
22001,22515,2022-03-28,2023-12-29,12,1,6719,N3057710,ZGN,ERMENEGILDO ZEGNA N V,,59050,1,N3057710,2021-12-20,2023-12-29,2.0,2021-12-20,2023-12-29
22002,22516,2021-12-15,2023-10-10,12,1,6719,N8002910,SSU,S I G N A SPORTS UNITED N V,,59051,1,N8002910,2021-12-15,2023-10-10,2.0,2021-12-15,2023-10-10
22014,22519,2021-12-27,2023-05-02,12,3,9999,G0395910,ADAL,ANTHEMIS DIGITAL ACQ I CORP,A,58820,3,G0395910,2021-12-27,2023-05-02,2.0,2021-12-27,2023-05-02
22015,22520,2021-12-23,2023-12-29,12,3,9999,G0085J11,ADSE,ADS TEC ENERGY PLC,,59052,3,G0085J11,2021-12-23,2023-12-29,2.0,2021-12-23,2023-12-29
22016,22521,2021-12-13,2023-12-29,11,3,9999,02157M10,AEAE,ALTENERGY ACQUISITION CORP,A,58821,3,02157M10,2021-12-13,2023-12-29,2.0,2021-12-13,2023-12-29
22017,22522,2021-12-31,2022-12-08,11,3,9999,04005A10,AFAC,ARENA FORTIFY ACQUISITION CORP,A,58917,3,04005A10,2021-12-31,2022-12-08,2.0,2021-12-31,2022-12-08
22018,22523,2021-12-21,2023-03-26,11,3,9999,01674410,ALLR,ALLARITY THERAPEUTICS INC,,59054,3,01674430,2021-12-21,2023-12-29,2.0,2021-12-21,2023-12-29
22019,22523,2023-03-27,2023-06-28,11,3,9999,01674420,ALLR,ALLARITY THERAPEUTICS INC,,59054,3,01674430,2021-12-21,2023-12-29,2.0,2021-12-21,2023-12-29
22020,22523,2023-06-29,2023-12-29,11,3,9999,01674430,ALLR,ALLARITY THERAPEUTICS INC,,59054,3,01674430,2021-12-21,2023-12-29,2.0,2021-12-21,2023-12-29
22021,22524,2021-12-20,2023-01-12,11,3,9999,03881F10,ARCK,ARBOR RAPHA CAP BIOHLDGS CORP I,A,58826,3,03881F10,2021-12-20,2023-01-12,2.0,2021-12-20,2023-01-12
22028,22527,2021-12-09,2023-12-29,11,3,9999,04045010,ARIZ,ARISZ ACQUISITION CORP,,58920,3,04045010,2021-12-09,2023-12-29,2.0,2021-12-09,2023-12-29
22029,22528,2021-12-03,2023-06-07,11,3,9999,05338E10,AVAC,AVALON ACQUISITION INC,A,58830,3,05338E10,2021-12-03,2023-06-07,2.0,2021-12-03,2023-06-07
22030,22529,2021-12-31,2023-12-29,12,3,9999,G1176510,BCSA,BLOCKCHAIN COIN ACQ CORP I,A,58922,3,G1176510,2021-12-31,2023-12-29,2.0,2021-12-31,2023-12-29
22031,22530,2021-12-16,2023-12-29,31,3,9999,09063M20,BNOX,BIONOMICS LTD,,59059,3,09063M20,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
22032,22531,2021-12-31,2023-12-29,12,3,9999,G2061X10,CBRG,CHAIN BRIDGE I,A,58931,3,G2061X10,2021-12-31,2023-12-29,2.0,2021-12-31,2023-12-29
22033,22532,2021-12-30,2023-12-29,12,3,9999,G1745A10,CCTS,CACTUS ACQUISITION CORP 1 LTD,A,58837,3,G1745A10,2021-12-30,2023-12-29,2.0,2021-12-30,2023-12-29
22039,22535,2021-12-06,2023-12-29,12,3,9999,G2476C10,CDAQ,COMPASS DIGITAL ACQ CORP,A,58838,3,G2476C10,2021-12-06,2023-12-29,2.0,2021-12-06,2023-12-29
22040,22536,2021-12-01,2023-12-29,12,3,9999,L1826810,CDRO,CODERE ONLINE LUXEMBOURG S A,,59063,3,L1826810,2021-12-01,2023-12-29,2.0,2021-12-01,2023-12-29
22041,22537,2021-12-03,2023-06-11,11,3,9999,22529Y30,CELZ,CREATIVE MEDICAL TECH HLDGS INC,,59064,3,22529Y40,2021-12-03,2023-12-29,2.0,2021-12-03,2023-12-29
22042,22537,2023-06-12,2023-12-29,11,3,9999,22529Y40,CELZ,CREATIVE MEDICAL TECH HLDGS INC,,59064,3,22529Y40,2021-12-03,2023-12-29,2.0,2021-12-03,2023-12-29
22043,22538,2021-12-08,2023-11-29,11,3,9999,17248W10,CING,CINGULATE INC,,59066,3,17248W20,2021-12-08,2023-12-29,2.0,2021-12-08,2023-12-29
22044,22538,2023-11-30,2023-12-29,11,3,9999,17248W20,CING,CINGULATE INC,,59066,3,17248W20,2021-12-08,2023-12-29,2.0,2021-12-08,2023-12-29
22045,22539,2021-12-30,2023-12-29,11,3,9999,25389310,DHAC,DIGITAL HEALTH ACQUISITION CORP,,58937,3,25389310,2021-12-30,2023-12-29,2.0,2021-12-30,2023-12-29
22046,22540,2021-12-02,2023-12-29,11,3,9999,24373310,DMAQ,DEEP MEDICINE ACQUISITION CORP,A,58844,3,24373310,2021-12-02,2023-12-29,2.0,2021-12-02,2023-12-29
22053,22543,2021-12-30,2023-12-29,12,3,9999,G2R05B10,DPCS,D P CAP ACQUISITION CORP I,A,58938,3,G2R05B10,2021-12-30,2023-12-29,2.0,2021-12-30,2023-12-29
22054,22544,2021-12-01,2023-12-26,11,3,9999,00438Y10,ENER,ACCRETION ACQUISITION CORP,,58845,3,00438Y10,2021-12-01,2023-12-26,2.0,2021-12-01,2023-12-26
22055,22545,2021-12-09,2023-07-21,12,3,9999,G3137C10,ENTF,ENTERPRISE 4 0 TECH ACQ CORP,A,58846,3,G3137C10,2021-12-09,2023-07-21,2.0,2021-12-09,2023-07-21
22056,22546,2021-12-13,2023-12-29,12,3,9999,G3R95N10,ESAC,ESGEN ACQUISITION CORP,A,58847,3,G3R95N10,2021-12-13,2023-12-29,2.0,2021-12-13,2023-12-29
22057,22547,2021-12-03,2023-11-17,12,3,9999,G3400W10,FATP,FAT PROJECTS ACQUISITION CORP,A,58849,3,G3400W10,2021-12-03,2023-11-17,2.0,2021-12-03,2023-11-17
22058,22548,2021-12-08,2023-12-29,11,3,9999,36118W10,FHLT,FUTURE HEALTH E S G CORP,,58721,3,36118W10,2021-12-08,2023-12-29,2.0,2021-12-08,2023-12-29
22059,22549,2021-12-20,2023-12-29,11,3,9999,34417L10,FIAC,FOCUS IMPACT ACQUISITION CORP,A,58851,3,34417L10,2021-12-20,2023-12-29,2.0,2021-12-20,2023-12-29
22060,22550,2021-12-29,2023-08-30,73,3,6726,86280R85,FIVR,STRATEGY SHARES,,54107,3,86280R85,2021-12-29,2023-08-30,2.0,2021-12-29,2023-08-30
22061,22551,2021-12-28,2023-12-29,11,3,9999,31788K10,FNGR,FINGERMOTION INC,,59070,3,31788K10,2021-12-28,2023-12-29,2.0,2021-12-28,2023-12-29
22062,22552,2021-12-08,2023-12-29,12,3,9999,G3R34K10,FNVT,FINNOVATE ACQUISITION CORP,A,58942,3,G3R34K10,2021-12-08,2023-12-29,2.0,2021-12-08,2023-12-29
22063,22553,2021-12-06,2022-08-15,12,3,9999,G3661E10,FOUN,FOUNDER S P A C,A,58852,1,78112J20,2021-12-06,2023-12-29,2.0,2021-12-06,2023-12-29
22064,22553,2022-08-16,2023-05-09,11,1,6799,78112J10,RBT,RUBICON TECHNOLOGIES INC,A,58852,1,78112J20,2021-12-06,2023-12-29,2.0,2021-12-06,2023-12-29
22065,22553,2023-05-10,2023-09-26,11,1,7372,78112J10,RBT,RUBICON TECHNOLOGIES INC,A,58852,1,78112J20,2021-12-06,2023-12-29,2.0,2021-12-06,2023-12-29
22066,22553,2023-09-27,2023-12-29,11,1,7372,78112J20,RBT,RUBICON TECHNOLOGIES INC,A,58852,1,78112J20,2021-12-06,2023-12-29,2.0,2021-12-06,2023-12-29
22067,22554,2021-12-27,2023-12-29,11,3,9999,34969G10,FRLA,FORTUNE RISE ACQUISITION CORP,A,58944,3,34969G10,2021-12-27,2023-12-29,2.0,2021-12-27,2023-12-29
22068,22555,2021-12-16,2022-05-01,73,3,6726,02072L78,GFGF,ALPHA ARCHITECT ETF TRUST,,56316,3,02072L78,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
22069,22555,2022-05-02,2023-12-29,73,3,6726,02072L78,GFGF,E A SERIES TRUST,,56316,3,02072L78,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
22070,22556,2021-12-23,2023-12-29,11,3,9999,37892F10,GLLI,GLOBALINK INVESTMENT INC,,59077,3,37892F10,2021-12-23,2023-12-29,2.0,2021-12-23,2023-12-29
22071,22557,2021-12-15,2023-12-29,31,3,9999,36870W10,GNTA,GENENTA SCIENCE S P A,,59079,3,36870W10,2021-12-15,2023-12-29,2.0,2021-12-15,2023-12-29
22072,22558,2021-12-02,2023-12-29,12,3,9999,G4124C10,GRAB,GRAB HOLDINGS LTD,A,59080,3,G4124C10,2021-12-02,2023-12-29,2.0,2021-12-02,2023-12-29
22073,22559,2021-12-17,2023-12-29,12,3,9999,G3934N10,GTAC,GLOBAL TECHNOLOGY ACQ CORP I,A,58858,3,G3934N10,2021-12-17,2023-12-29,2.0,2021-12-17,2023-12-29
22074,22560,2021-12-30,2023-05-09,12,3,9999,G4166K10,GVCI,GREEN VIS FIN TECH ACQ CORP I,A,58945,3,G4166K10,2021-12-30,2023-05-09,2.0,2021-12-30,2023-05-09
22075,22561,2021-12-10,2022-03-13,11,3,9999,45824Q50,IGAP,INTEGRITY APPLICATIONS INC,,59083,3,45824Q50,2021-12-10,2023-12-29,2.0,2021-12-10,2023-12-29
22076,22561,2022-03-14,2023-12-29,11,3,9999,45824Q50,GCTK,GLUCOTRACK INC,,59083,3,45824Q50,2021-12-10,2023-12-29,2.0,2021-12-10,2023-12-29
22077,22562,2021-12-16,2023-12-29,11,3,9999,45258H10,IMMX,IMMIX BIOPHARMA INC,,59085,3,45258H10,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
22078,22563,2021-12-16,2023-12-29,11,3,9999,45827K10,INTE,INTEGRAL ACQUISITION CORP 1,A,58947,3,45827K10,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
22079,22564,2021-12-27,2023-04-26,11,3,9999,45828D10,IQMD,INTELLIGENT MEDICINE ACQ CORP,A,58949,3,45828D10,2021-12-27,2023-04-26,2.0,2021-12-27,2023-04-26
22080,22565,2021-12-14,2022-11-17,12,3,9999,G2956R10,LAX,8I ACQUISITION 2 CORP,,58951,3,G3142E10,2021-12-14,2023-12-29,2.0,2021-12-14,2023-12-29
22081,22565,2022-11-18,2023-12-29,12,3,9999,G3142E10,EUDA,EUDA HEALTH HOLDINGS LTD,,58951,3,G3142E10,2021-12-14,2023-12-29,2.0,2021-12-14,2023-12-29
22082,22566,2021-12-22,2023-02-15,11,3,9999,52473Y10,LGTO,LEGATO MERGER CORP II,,58954,2,84445C10,2021-12-22,2023-12-29,2.0,2021-12-22,2023-12-29
22083,22566,2023-02-16,2023-03-01,11,3,9999,84445C10,SLND,SOUTHLAND HOLDINGS INC,,58954,2,84445C10,2021-12-22,2023-12-29,2.0,2021-12-22,2023-12-29
22084,22566,2023-03-02,2023-12-29,11,2,1629,84445C10,SLND,SOUTHLAND HOLDINGS INC,,58954,2,84445C10,2021-12-22,2023-12-29,2.0,2021-12-22,2023-12-29
22085,22567,2021-12-30,2023-12-29,12,3,9999,G5338L10,LGVC,L A M F GLOBAL VENTURES CORP I,A,58955,3,G5338L10,2021-12-30,2023-12-29,2.0,2021-12-30,2023-12-29
22094,22570,2021-12-27,2023-12-29,11,3,9999,53118A10,LIBY,LIBERTY RESOURCES ACQ CORP,A,58957,3,53118A10,2021-12-27,2023-12-29,2.0,2021-12-27,2023-12-29
22095,22571,2021-12-07,2023-03-07,11,3,9999,53626210,LION,LIONHEART III CORP,A,58958,3,53626210,2021-12-07,2023-03-07,2.0,2021-12-07,2023-03-07
22096,22572,2021-12-17,2023-05-12,11,3,9999,51934510,LVAC,LAVA MEDTECH ACQUISITION CORP,A,58866,3,51934510,2021-12-17,2023-05-12,2.0,2021-12-17,2023-05-12
22097,22573,2021-12-27,2023-12-29,12,3,9999,G6301J10,MCAA,MOUNTAIN & CO I ACQ CORP,A,58962,3,G6301J10,2021-12-27,2023-12-29,2.0,2021-12-27,2023-12-29
22098,22574,2021-12-02,2023-12-29,11,3,9999,62404B10,MCAG,MOUNTAIN CREST ACQ CORP V,,58963,3,62404B10,2021-12-02,2023-12-29,2.0,2021-12-02,2023-12-29
22099,22575,2021-12-23,2023-03-03,11,3,9999,58176U10,MLAI,MCLAREN TECHNOLOGY ACQ CORP,A,58966,3,58176U10,2021-12-23,2023-03-03,2.0,2021-12-23,2023-03-03
22102,22578,2021-12-09,2023-08-06,11,3,9999,60743F50,MOBQ,MOBIQUITY TECHNOLOGIES INC,,59091,3,60743F60,2021-12-09,2023-12-06,2.0,2021-12-09,2023-12-06
22103,22578,2023-08-07,2023-12-06,11,3,9999,60743F60,MOBQ,MOBIQUITY TECHNOLOGIES INC,,59091,3,60743F60,2021-12-09,2023-12-06,2.0,2021-12-09,2023-12-06
22104,22579,2021-12-27,2023-09-29,11,3,9999,58759A10,MPRA,MERCATO PARTNERS ACQ CORP,A,58967,3,58759A10,2021-12-27,2023-09-29,2.0,2021-12-27,2023-09-29
22105,22580,2021-12-10,2023-12-29,12,3,9999,G6448C10,NCAC,NEWCOURT ACQUISITION CORP,A,58870,3,G6448C10,2021-12-10,2023-12-29,2.0,2021-12-10,2023-12-29
22106,22581,2021-12-13,2023-04-25,11,3,9999,65145010,NHIC,NEWHOLD INVESTMENT CORP II,A,58871,3,65145010,2021-12-13,2023-04-25,2.0,2021-12-13,2023-04-25
22107,22582,2021-12-27,2023-12-29,11,3,9999,64823D10,NPAB,NEW PROVIDENCE ACQ CORP II,A,58970,3,64823D10,2021-12-27,2023-12-29,2.0,2021-12-27,2023-12-29
22108,22583,2021-12-09,2023-12-29,12,3,9999,M7424010,NRSN,NEUROSENSE THERAPEUTICS LTD,,59092,3,M7424010,2021-12-09,2023-12-29,2.0,2021-12-09,2023-12-29
22119,22586,2021-12-22,2023-12-29,11,3,9999,65344E10,NXGL,NEXGEL INC,,59094,3,65344E10,2021-12-22,2023-12-29,2.0,2021-12-22,2023-12-29
22120,22587,2021-12-20,2023-12-27,11,3,9999,67100510,OHAA,OPY ACQUISITION CORP I,A,58875,3,67100510,2021-12-20,2023-12-27,2.0,2021-12-20,2023-12-27
22121,22588,2021-12-10,2023-12-29,12,3,9999,G6755Q10,ONYX,ONYX ACQUISITION CO I,A,58972,3,G6755Q10,2021-12-10,2023-12-29,2.0,2021-12-10,2023-12-29
22122,22589,2021-12-20,2023-10-19,12,3,9999,G7007D10,PCCT,PERCEPTION CAPITAL CORP II,A,58877,3,84753T10,2021-12-20,2023-12-29,2.0,2021-12-20,2023-12-29
22123,22589,2023-10-20,2023-12-29,11,3,9999,84753T10,SPEC,SPECTAIRE HOLDINGS INC,,58877,3,84753T10,2021-12-20,2023-12-29,2.0,2021-12-20,2023-12-29
22124,22590,2021-12-14,2022-12-16,11,3,9999,70184A10,PCX,PARSEC CAPITAL ACQUISITIONS CORP,A,58878,3,70184A10,2021-12-14,2022-12-16,2.0,2021-12-14,2022-12-16
22125,22591,2021-12-20,2023-12-29,12,3,9999,G7255610,PEGR,PROJECT ENERGY REIM ACQ CORP,A,58879,3,G7255610,2021-12-20,2023-12-29,2.0,2021-12-20,2023-12-29
22138,22594,2021-12-09,2023-12-29,12,3,9999,G7002110,PEPL,PEPPERLIME HEALTH ACQ CORP,A,58880,3,G7002110,2021-12-09,2023-12-29,2.0,2021-12-09,2023-12-29
22139,22595,2021-12-08,2023-12-29,18,3,9999,16723910,REFI,CHICAGO ATLANTIC REAL ES FIN INC,,59097,3,16723910,2021-12-08,2023-12-29,2.0,2021-12-08,2023-12-29
22140,22596,2021-12-29,2023-06-20,11,3,9999,77118V10,ROC,R O C ENERGY ACQ CORP,,59098,3,26205E10,2021-12-29,2023-12-29,2.0,2021-12-29,2023-12-29
22141,22596,2023-06-21,2023-12-29,11,3,9999,26205E10,DTI,DRILLING TOOLS INTL CORP,,59098,3,26205E10,2021-12-29,2023-12-29,2.0,2021-12-29,2023-12-29
22142,22597,2021-12-06,2023-11-20,12,3,9999,G7637J10,ROSE,ROSE HILL ACQUISITION CORP,A,58885,3,G7637J10,2021-12-06,2023-11-20,2.0,2021-12-06,2023-11-20
22143,22598,2021-12-16,2023-12-29,12,3,9999,80100R40,SANG,SANGOMA TECHNOLOGIES CORP,,59101,3,80100R40,2021-12-16,2023-12-29,2.0,2021-12-16,2023-12-29
22144,22599,2021-12-20,2023-02-01,11,3,9999,81220410,SCMA,SEAPORT CALIBRE MAT ACQ CORP,A,58889,3,81220410,2021-12-20,2023-02-01,2.0,2021-12-20,2023-02-01
22145,22600,2021-12-01,2023-12-01,11,3,9999,81221H10,SGII,SEAPORT GLOBAL ACQ II CORP,A,58977,3,81221H10,2021-12-01,2023-12-01,2.0,2021-12-01,2023-12-01
22146,22601,2021-12-27,2022-12-27,11,3,9999,84854Q10,SHCA,SPINDLETOP HEALTH ACQ CORP,A,58978,3,84854Q10,2021-12-27,2022-12-27,2.0,2021-12-27,2022-12-27
22147,22602,2021-12-14,2023-12-19,11,3,9999,82616510,SIDU,SIDUS SPACE INC,A,59102,3,82616520,2021-12-14,2023-12-29,2.0,2021-12-14,2023-12-29
22148,22602,2023-12-20,2023-12-29,11,3,9999,82616520,SIDU,SIDUS SPACE INC,A,59102,3,82616520,2021-12-14,2023-12-29,2.0,2021-12-14,2023-12-29
22149,22603,2021-12-22,2023-09-27,12,3,9999,M8261810,SPRC,SCISPARC LTD,,55896,3,M8261811,2021-12-22,2023-12-29,2.0,2021-12-22,2023-12-29
22150,22603,2023-09-28,2023-12-29,12,3,9999,M8261811,SPRC,SCISPARC LTD,,55896,3,M8261811,2021-12-22,2023-12-29,2.0,2021-12-22,2023-12-29
22151,22604,2021-12-23,2023-05-09,12,3,9999,G8069410,SVNA,7 ACQUISITION CORP,A,58982,3,G8069410,2021-12-23,2023-05-09,2.0,2021-12-23,2023-05-09
22156,22606,2021-12-08,2023-01-25,12,3,9999,G7158C10,THAC,THRIVE ACQUISITION CORP,A,58893,3,G7158C10,2021-12-08,2023-01-25,2.0,2021-12-08,2023-01-25
22157,22607,2021-12-30,2023-06-16,12,3,9999,G8665610,TOAC,TALON 1 ACQUISITION CORP,A,58987,3,G8665610,2021-12-30,2023-06-16,2.0,2021-12-30,2023-06-16
22158,22608,2021-12-17,2023-09-20,12,3,9999,G8893511,USCT,TKB CRITICAL TECHNOLOGIES 1,A,58898,3,G8893511,2021-12-17,2023-12-29,2.0,2021-12-17,2023-12-29
22159,22608,2023-09-21,2023-12-29,12,3,9999,G8893511,USCT,ROTH CH ACQUISITION CO,A,58898,3,G8893511,2021-12-17,2023-12-29,2.0,2021-12-17,2023-12-29
22160,22609,2021-12-15,2022-10-28,73,3,6726,91917A30,VBB,VALKYRIE E T F TRUST II,,58836,3,91917A30,2021-12-15,2022-10-28,2.0,2021-12-15,2022-10-28
22161,22610,2021-12-07,2023-10-02,11,3,9999,91854V10,VCSA,VACASA INC,A,59106,3,91854V20,2021-12-07,2023-12-29,2.0,2021-12-07,2023-12-29
22162,22610,2023-10-03,2023-12-29,11,3,9999,91854V20,VCSA,VACASA INC,A,59106,3,91854V20,2021-12-07,2023-12-29,2.0,2021-12-07,2023-12-29
22163,22611,2021-12-09,2023-01-13,12,3,9999,91914P60,VLNS,VALENS CO INC,,59107,3,91914P60,2021-12-09,2023-01-13,2.0,2021-12-09,2023-01-13
22164,22612,2021-12-23,2023-12-29,11,3,9999,92838J10,VSAC,VISION SENSING ACQ CORP,A,58992,3,92838J10,2021-12-23,2023-12-29,2.0,2021-12-23,2023-12-29
22170,22615,2021-12-10,2023-11-07,12,3,9999,G9777510,WWAC,WORLDWIDE WEBB ACQ CORP,A,58903,3,G0136H10,2021-12-10,2023-12-29,2.0,2021-12-10,2023-12-29
22171,22615,2023-11-08,2023-12-29,12,3,9999,G0136H10,AERT,AERIES TECHNOLOGY INC,A,58903,3,G0136H10,2021-12-10,2023-12-29,2.0,2021-12-10,2023-12-29
22172,22616,2021-12-13,2023-12-29,11,3,9999,30069X10,XFIN,EXCELFIN ACQUISITION CORP,A,58904,3,30069X10,2021-12-13,2023-12-29,2.0,2021-12-13,2023-12-29
22173,22617,2021-12-16,2022-05-01,73,3,6726,02072L76,ZGEN,ALPHA ARCHITECT ETF TRUST,,56316,3,02072L76,2021-12-16,2023-03-17,2.0,2021-12-16,2023-03-17
